item_id,lon,lat
"4366",-3.43,37.38
"7470",-3.5,37.33
"2077",-3.483333,37.083333
"737",-121.17,36.49
"5842",-4.88,41.9
"1201",-118.93,34.12
"4131",-120.47,34.68
"7224",-121.58,36.07
"2513",-3.83,38.37
"5725",-120.92,36.37
"2772",-4.27,38.02
"3432",-120.89,35.27
"4895",-5.56,36.43
"7328",30.51,36.59
"2647",-4.28,37.97
"287",31.12,39.68
"4246",-2.43,37.23
"2772",-4.3,37.97
"1638",-7.9,38.57
"3749",-3,37.9
"4499",-2.96,37.94
"7567",1.9,41.31
"2077",-2.85,38.033333
"2077",-2.45,37.833333
"3856",-5,37
"6398",-4.16,38.43
"6230",0.68,41.2
"7183",-2.07,37.78
"1174",-6.5,37
"2077",-4.333333,38.5
"3145",-0.59,38.73
"4675",-6.67,37.22
"4176",-1.67,37.78
"2077",-4.266667,39.383333
"1696",-4.49,39.4
"1067",-7.4,38.22
"2513",-4.49,39.38
"2647",-4.62,37.57
"4322",-6.87,38
"4684",35.62,30.68
"2772",-4.62,37.58
"4787",-1.25,38.98
"4865",-6,38.1
"6242",-3.67,39.15
"6071",-7.65,37.65
"7173",141.26,-38.13
"243",141.29,-38.07
"3762",-7.65,37.7
"2643",141.45,-38.13
"7192",14.9,37.74
"7307",14.86,37.78
"6095",15,37.76
"3521",15.01,37.74
"4605",18.38,39.98
"5427",-11.1,28.43
"5833",15.1,32.38
"2123",116.97,-32.78
"3739",141.06,-33.15
"2314",116.5,-34.2
"6342",-71.17,-31.63
"2455",119.62,-33.95
"2123",117.33,-32.55
"5752",117.34,-32.55
"6972",-71.965,-37.823889
"442",138.62,-30.92
"6278",115.98,-33.18
"6278",115.92,-33.36
"1203",141.08,-33.29
"3940",139.49,-34.36
"3716",116.25,-32.39
"3940",139.49,-34.41
"4749",117.99,-34.36
"6278",116.17,-32.27
"6278",116.13,-32.3
"3135",115.06,-34.15
"6278",116.06,-32.57
"6278",116.01,-32.65
"3716",116.13,-32.24
"6278",116.08,-32.27
"5452",116.08,-31.42
"4920",141.85,-34.77
"428",116.04,-34.46
"3716",116.35,-32.21
"3716",116.31,-32.24
"3523",138.2,-35.59
"4047",115.95,-31.48
"2133",-71.25,-29.9
"6022",140,-35
"2593",115.77,-32.48
"2314",115.87,-32.12
"2593",115.85,-32.09
"2314",115.81,-31.96
"5742",115.75,-32.04
"1594",116.97,-29.58
"713",132.3,-31.9
"6258",-71,-28.17
