item_id,lon,lat
1205,153.03,-26.21
1215,132.67,-12.42
1217,-123.04,41.02
1217,-123.3,41.51
1222,-126.6,50.2
1223,-123.25,51.17
1227,-122.25,43.22
1227,-121.5,44
1231,-122.8,53.88
1234,-119.6,38.3
1236,-127.1,54.85
1239,-70.1,41.28
1240,145.82,-17.42
1240,145.8,-17.28
1240,145.85,-17.27
1240,145.68,-17.18
1240,145.62,-17.07
1240,145.63,-17.02
1240,145.67,-17
1240,145.65,-16.88
1260,169.38,-45.82
1302,47.42,-21.26
1305,103.82,1.34
1313,-71.52,-40.78
1320,-68.44,45.14
1321,-99.01,22.08
1374,-70.36,-10.02
1375,-77.6,-0.69
1375,-77.55,-0.38
1378,-63.41,-24.28
1378,-63.21,-24.18
1378,-63.61,-24.13
1378,-63.49,-24.13
1378,-63.39,-24.09
1379,-77.6,-0.7
1381,38.75,-3.56
1394,139.42,35.76
1395,131.35,32.02
1403,-66,-26
1406,25.16,-17.83
1409,-54.43,-25.68
1412,77.52,27.17
1413,101.92,16.08
1425,138.62,36.23
1435,80.5,6.42
1452,153.07,-26.65
1457,-116.05,50.88
1457,-116.49,51.4
1457,-116,51.5
1462,31.24,40.95
1464,100.57,13.85
1465,99.81,13.68
1472,28.31,-25.38
1484,76.55,11.58
1488,-120.04,38.91
1498,101.37,4.04
1501,-84.25,33.78
1505,-111.65,35.18
1510,-82.7,41.45
1511,128.23,26.73
1515,102.31,2.98
1516,33,0.41
1516,30.39,0.49
1516,31.58,1.79
1525,79.94,28.65
1527,84.02,28.82
1528,25.96,27.4
1529,36.57,28.4
1530,63.99,40.42
1531,-66.41,10.06
1532,77.16,28.58
1538,-84.26,37.68
1554,128.2,26.75
1556,-122,38.8
1557,-103.65,30.35
1560,99.27,27.16
1562,140.1,35.98
1593,-118.87,37.92
1593,-119.01,38.02
1593,-119.01,38.21
1594,116.97,-29.58
1599,-79.67,9.08
1600,-111.65,35.19
1609,-8.47,7.57
1635,82.1,36.11
1638,-7.9,38.57
1654,115.82,40.5
1658,-103.44,26.41
1670,134.47,-14.13
1672,24,69
1672,25,70
1672,28,70
1678,34.59,-3.28
1678,35.68,-3.08
1678,34.57,-2.33
1680,141.51,-29.09
1680,140.41,-27.69
1686,36.5,-7.86
1686,36.95,-7.84
1686,36.87,-7.75
1687,144.57,-38.02
1696,-4.49,39.4
1696,-5.94,39.81
1697,-52.75,-18.32
1700,49.54,-15.41
1700,50.05,-15.3
1702,-88.61,16.79
1713,-123.58,44.33
1718,47.42,-21.22
1724,50.1,-15.63
1724,49.56,-15.4
1732,138.81,37.39
1738,77,10.3
1739,49.47,37.46
1740,12.92,46.05
1747,53.55,28.55
1751,8.57,47.39
1752,119.86,-8.59
1760,112.85,2.39
1760,12.85,2.53
1760,112.83,2.59
1762,69.04,26.17
1764,79.72,42.67
1770,137.03,-29.72
1773,-73.85,7.06
1778,-68.32,-14.11
1778,-69.21,-12.54
1782,71,35
1792,106.84,12.34
1800,-51.58,0.92
1802,-100.57,21.97
1803,-53.09,-22.66
1807,103.13,31.1
1807,104.05,32.93
1808,-1.47,42.19
1819,-75.07,39.72
1826,-82.68,41.37
1826,-96.02,41.52
1826,-90.16,44.33
1849,-84.48,31.22
1863,-120.19,36.63
1868,-100.52,36.8
1897,2.47,41.62
1903,-114.28,47.5
1904,21.02,52.23
1907,-74.01,40.71
1912,40.43,-12.1
1913,83.97,28.78
1925,150.67,-34.96
1928,144.79,-37.37
1934,18.65,-33.99
1937,-97.38,35.63
1940,30.1,51.39
1954,145.17,-38.13
1955,-83.27,35.5
1962,-85.3,42.54
1963,104.95,18.01
1968,105.51,15.4
1975,-59.34,2.18
1975,-59.87,2.81
1988,81.5,28.38
1996,140.71,-30.13
2000,38.77,8.82
2001,-72,-12
2002,-97.88,27.47
2002,-97.87,27.53
2002,-97.85,27.57
2038,-122,37
2045,-115.48,51.17
2053,-0.42,51.88
2053,-0.75,52.03
2053,-0.47,52.97
2054,-90.5,33.67
2056,-121.6,37.5
2057,34.75,-2.92
2073,-76.46,34.71
2075,128.72,-15.79
2075,128.74,-15.69
2076,-111.1,44.66
2077,-3.483333,37.083333
2077,-2.45,37.833333
2077,-2.85,38.033333
2077,-4.333333,38.5
2077,-4.266667,39.383333
2077,0.833333,42.716667
2077,-6.183333,43.116667
2080,-115.65,34.8
2102,-121.32,37.95
2102,-121.5,38.52
2103,-90.89,17.43
2108,-97.08,36.13
2110,148.94,-31.97
2111,101.83,14.08
2112,-7.89,41.25
2115,36.9,0.29
2116,47.42,-21.13
2116,-71.37,-11.9
2116,-75.2,-10.49
2116,36.89,-7.84
2116,104.17,-5.25
2116,-59.98,-2.93
2116,-51.43,-1.79
2116,29.66,-1.08
2116,-76.4,-0.67
2116,16.6,2.52
2116,8.85,5.07
2116,-84.03,10.3
2117,117.69,5.1
2117,117.56,5.17
2119,48.5,7.61
2123,116.97,-32.78
2123,117.33,-32.55
2130,99.45,8.87
2132,-73.47,-39.866667
2132,-73.47,-40.18
2133,-73.99,-42.68
2133,-71.25,-29.9
2141,153.09,-25.91
2142,36.72,-8.68
2142,37.3,-7.4
2142,37.67,-7.17
2142,37,-6.47
2142,36.87,-6.26
2142,38.33,-3.42
2142,37.6,-2.13
2149,-76.17,-0.62
2163,146.39,-39.01
2170,78.9,30.62
2202,8.15,48.3
2213,36.67,0.08
2214,-56.47,-9.88
2234,113.69,2.23
2234,115.22,3.3
2234,115.49,3.83
2234,114.88,4.1
2234,115.71,4.36
2234,115.47,4.39
2234,116.94,4.73
2236,10.03,-2.7
2237,0.51,12.82
2260,-118.5,34.35
2275,-40,-16.3
2276,-101.55,35.71
2278,-80.58,7.67
2278,-82.87,8.04
2278,-77.65,8.4
2278,-82.44,8.78
2278,-78.45,8.79
2278,-79.68,9.08
2278,-78.34,9.3
2279,-62.51,-8
2280,-42.67,-20.55
2281,-74.82,6.2
2281,-74.92,6.27
2282,-48.52,-22.3
2302,47.1,39.43
2311,83.82,27.3
2314,116.5,-34.2
2314,115.87,-32.12
2314,115.81,-31.96
2314,80.08,44.1
2314,76.68,45.47
2327,-78.15,38.93
2327,-158.75,59.27
2327,-158.83,59.29
2327,-147.77,65
2336,-122.7,38.73
2348,139.27,36.64
2350,22.9,-19.28
2350,11.5,-0.5
2350,12.63,0.09
2352,-47.55,-22.4
2352,-49.7,-22.4
2353,-49.72,-22.37
2371,-72.99,-36.88
2382,-88.66,16.72
2387,122.99,-5.31
2387,122.99,-5.28
2387,133.97,-1.08
2387,127.83,0.34
2387,125.16,1.56
2395,-69.5,-9
2396,-65.35,-4.89
2397,-42.77,-22.45
2399,-71.83,4.03
2401,-46.94,-23.23
2406,34.5,-18.77
2409,125.5,-16.4
2415,-158.67,59.33
2419,-71.46,-39.58
2425,29.88,-0.55
2425,30.08,-0.41
2425,30.25,-0.25
2425,30.08,-0.14
2425,29.95,0.37
2428,-126.62,50.2
2433,-6.35,42.02
2434,-82,29.56
2434,-82.33,29.59
2443,-110.5,44.6
2449,-98.12,28.33
2455,119.62,-33.95
2457,-84,10.43
2463,-53,-18
2467,-42.55,-8.67
2502,-77.8,0.05
2506,-47.87,-21.74
2506,-47.58,-21.52
2507,33.12,0.4
2507,31.55,1.72
2513,-3.83,38.37
2513,-4.49,39.38
2516,49.23,-17.89
2521,113.94,22.27
2521,114.15,22.39
2521,114.14,22.41
2521,114.18,22.43
2521,114.13,22.44
2527,101.73,13.2
2537,-68.13,-47.68
2537,-68,-47.66
2537,-67.97,-47.58
2544,-108.08,68.35
2551,151.15,-23.62
2562,151.21,-29.61
2593,115.77,-32.48
2593,115.85,-32.09
2594,145,-36.92
2595,151.7,-31.7
2597,148.83,-37.46
2598,145.58,-17.6
2598,145.57,-17.57
2598,145.58,-17.1
2605,149.53,-35.82
2607,151.06,-34.07
2610,30.56,25.44
2624,148.06,-42.65
2627,153.13,-25.22
2631,-71.5,-41
2643,141.45,-38.13
2644,142.1,-37.48
2644,142.28,-37.37
2644,142.15,-37.35
2647,-4.62,37.57
2647,-4.28,37.97
2656,40.61,39.4
2674,28.09,-26.29
2675,130.63,-11.76
2681,80.01,24.73
2687,-88.98,16.96
2694,-104.77,40.82
2699,-149.99,59.92
2710,103.64,20.46
2712,30.85,-29.79
2713,50.1,-15.64
2713,49.54,-15.4
2726,150.58,-23.33
2736,-59.27,-17.82
2736,-59.67,-17
2736,-61.87,-16.1
2736,-53.68,-5.27
2736,-53.27,-5.12
2736,-52.22,-4.48
2736,-52.45,-4.38
2736,-84.12,13.83
2736,-89.25,17.32
2736,-89.28,17.42
2736,-90,17.5
2736,-90.15,17.5
2736,-89.77,17.58
2744,75.95,12.13
2746,-83.55,9.81
2746,-83.66,9.88
2746,-83.72,9.93
2751,36.72,-7.77
2755,29.87,-23
2758,-74.33,44
2760,-53.72,-5.08
2762,99.01,22.08
2764,23.5,41.67
2764,23.25,42.55
2768,-112.22,40.95
2772,-4.62,37.58
2772,-4.3,37.97
2772,-4.27,38.02
2775,150.65,-35.15
2778,-53.07,-25.44
2780,-70,-54
2791,-117.65,33.9
2792,-55.42,2.98
2793,-56.74,2.59
2794,-111.86,33.65
2797,153.08,-30.01
2800,88.28,43.36
2800,88.02,43.38
2808,173.72,-41.13
2808,173.82,-41.1
2827,-121.74,37.38
2833,21.83,52.15
2833,22.08,52.17
2837,-118.5,36.04
2837,-118.49,36.63
2837,-119.17,37.42
2846,19.42,-32.45
2851,78.1,29.55
2859,-162.08,5.88
2868,-99.51,30.06
2871,-110.97,18.78
2875,-74.51,41.19
2879,-106.45,39.12
2880,150.99,-34.17
2880,150.95,-34.12
2886,-119.57,37.73
2888,122.29,-22.61
2892,13,3
2893,-86.09,35.39
2902,-59.48,-1.8
2907,-40.43,-20.55
2907,-40.53,-20.53
2910,37.78,37.78
2913,-81.99,29.21
2927,106.45,14.28
2940,77.32,8.68
2948,8.5,34.1
2957,-57.42,-35.13
2990,14,-0.5
3002,147.35,-43.16
3002,147.04,-43.1
3002,146.91,-43.02
3002,145.96,-41.64
3031,-111.88,40.75
3035,46.3,-25.01
3045,22.48,49.28
3046,-74.47,40.71
3053,37,0
3055,-69.15,44.73
3067,-68.53,48.45
3072,117.81,4.96
3075,-122.22,37.17
3079,-76.42,35.95
3082,107.03,16.2
3087,-111.95,38.27
3087,-111.89,38.33
3098,-68.24,-6.62
3111,-121.5,40.49
3114,142.38,-34.69
3122,-94.41,31.27
3123,120.18,-1.47
3125,15,61
3125,16,64
3127,101.6,-0.08
3132,129.61,-3.24
3132,129.62,-3.23
3132,129.56,-3.18
3132,129.2,-3.03
3135,150.84,-34.24
3135,150.98,-34.17
3135,115.06,-34.15
3137,-121.35,48.83
3139,-8.29,43.28
3142,116.47,4.23
3145,-0.59,38.73
3150,78.23,22.5
3150,76.44,27.32
3153,-71.37,47.17
3155,-91.03,30.49
3164,-68.22,44.35
3166,-80.7,7.28
3166,-77.55,7.74
3175,-1.83,9.7
3181,103.8,1.37
3182,-67.64,-5.77
3184,-83.85,41.55
3185,-71,-13
3185,-71,-12
3185,-71.72,-11.86
3192,12.58,43.28
3193,136.5,-13.97
3197,-122.5,38.37
3201,-116.68,33.81
3202,-52.08,1.62
3205,30.98,-24.15
3206,-70.2,-3.48
3210,150.7,-34.67
3212,-84.97,32.35
3213,103.87,1.83
3214,116.84,4.85
3217,-103.88,42.69
3218,103.86,1.81
3219,89.55,26.65
3220,90.76,26.9
3221,-83.62,10
3221,-83.61,10.08
3222,-50.07,-9.69
3222,-117.2,33.02
3224,-75.62,6.06
3227,-113.86,33.27
3228,-53.93,-17.26
3231,46.83,23.2
3232,-59.46,-1.2
3233,-118.73,35.02
3234,-79.34,43.62
3235,70.14,22.51
3236,1.52,11.05
3254,-79.67,43.57
3266,103,4.17
3297,-122.8,45.7
3315,97.3,25.38
3322,121.56,-26.23
3335,-4,40.5
3338,19.43,-32.52
3338,19.47,-32.45
3338,19.38,-32.32
3340,-89.55,18.61
3344,-114.05,47.08
3344,-114.16,47.69
3373,-121.44,38.27
3374,-89.37,37.37
3375,-76.56,36.62
3379,-83.62,9.3
3379,-83.57,9.37
3379,-83.58,9.4
3382,147.47,-37.17
3382,147.93,-37.12
3382,148.3,-37.03
3382,148.33,-36.9
3387,-80.37,25.18
3387,-80.36,25.19
3394,-123.38,58.88
3398,-117.11,32.6
3400,-114.07,46.08
3400,-114.09,46.58
3400,-114.06,46.63
3400,-114.07,46.68
3400,-114.07,46.69
3400,-114.01,46.73
3400,-114.1,46.94
3400,-114.12,46.94
3400,-114.15,46.96
3404,-116.87,32.68
3415,-84.02,10.42
3418,-47.15,-16.2
3432,-120.89,35.27
3434,-80,43
3440,-107.24,42.26
3442,-105.15,40.59
3443,-81.03,25.86
3443,-81.42,26
3444,-121.85,38.07
3447,-88.26,15.54
3452,-94.2,35.27
3457,-77.6,-0.6
3458,15.09,-26.675
3458,15.329722,-24.546389
3459,-89.67,46.17
3464,-122.1,37.6
3467,-103.25,29.25
3468,-83.58,9.47
3470,117.27,4.55
3471,-104.17,30.63
3474,-114.39,51.17
3479,-97.03,47.93
3481,12.38,61.67
3481,12.8,62.42
3482,-124.77,48.64
3482,-125.93,49.3
3484,-136.09,59.53
3494,-124.2,41.87
3495,-88.94,16.71
3495,-88.91,16.97
3498,-82.35,38.31
3498,-82.24,38.59
3502,-121.69,36.61
3502,-121.78,36.68
3503,-80.22,45.36
3513,-62.66,-4.87
3515,-43.5,-18.8
3518,107.28,33.77
3521,15.01,37.74
3522,-77.54,8.53
3522,-81.73,8.77
3522,-78.1,9.2
3522,-106.2,35.7
3523,138.2,-35.59
3525,-146.15,63.57
3525,-146.66,63.82
3526,-78.63,35.77
3526,-77.02,38.9
3529,139.26,35.75
3532,114.28,24.67
3537,132.5,-14.09
3537,130.88,-13.28
3541,104.05,32.08
3541,107.13,33.13
3544,106.46,-7.25
3544,107.72,-7.22
3544,107.79,-7.14
3544,107.23,-6.95
3544,106.66,-6.73
3545,31.54,-24.8
3546,100.52,43.44
3547,139.28,35.63
3549,-121.82,46.17
3549,-121.75,46.85
3549,-122.9,47.04
3551,-86.83,40.5
3551,-86.77,40.61
3551,-86.58,41.12
3551,-85.38,41.33
3551,-85.25,41.68
3554,123,-18
3558,78.5,30.29
3559,57.1,23.3
3560,18.97,48.53
3560,19.19,49.07
3563,-88.53,17.35
3564,-100.61,19.07
3567,104,18.32
3578,-113.79,46.06
3580,101.87,14.48
3581,152.51,-29.94
3581,152.71,-28.6
3581,153.29,-28.54
3581,152.73,-28.49
3581,153.36,-28.48
3581,152.45,-28.45
3581,153.17,-28.45
3581,152.99,-28.36
3581,152.44,-28.31
3584,-104.85,52.62
3585,146.93,-43.47
3585,147.4,-42.82
3585,147.78,-42.22
3586,119.25,29.37
3587,-69.5,-55.25
3588,-112.95,53.51
3590,-116,47
3593,30.53,0.22
3597,100.9,22.12
