item_id,lon,lat
"5900",-49.12,-22.78
"3939",-47.27,-21.03
"6440",32,-12
"7013",32.25,-12.33
"6388",-48.61,-16.66
"4360",-48.08,-21.17
"4560",-47.9,-21.03
"7685",-57.05,-15.45
"7147",29.93,-6.27
"5030",-45.84,-17.16
"611",-47.38,-15.5
"3783",-48.09,-17.68
"4360",-47.37,-20.18
"5847",-48.2,-17.46
"4438",-48.7,-17.79
"4086",-48.23,-18.77
"4170",30.39,-23.15
"7174",-48.38,-19.17
"3660",32.02,-20.97
"5618",-47.67,-17.93
"6442",31.96,-7.09
"4883",31.03,-24.11
"6442",31.25,-6.83
"3951",31.31,-24.41
"6484",-49.09,-16.42
"3418",-47.15,-16.2
"4170",30.41,-23.31
"3545",31.54,-24.8
"4883",30.55,-24.07
"4101",31.14,-5.77
"3205",30.98,-24.15
"7147",31.17,-2.31
"4830",31.75,-6.67
"4883",30.89,-24.28
"3977",31.49,-24.01
"3951",30.63,-24.22
"5483",-49.27,-16.67
"5156",30.04,-23.03
"4360",-48.45,-20.95
"4883",31.55,-23.99
"4751",-3.77,9.16
"2755",29.87,-23
"6840",31.9,-5.81
"6447",36.97,1.53
"2142",36.72,-8.68
"3769",-50.77,-18.47
"2463",-53,-18
"3769",-50.77,-18.48
"3769",-50.75,-18.47
"3769",-51.15,-18.25
"3769",-51.13,-18.25
"3769",-51.17,-18.23
"4317",-49.95,-25.06
"3228",-53.93,-17.26
"7120",-50.05,-9.6
"7387",-56.03,-16.71
"7468",-56.17,-16.69
"1697",-52.75,-18.32
"6480",-52.75,-18.33
"5594",-53,-14
"6077",29.44,-23.04
"3222",-50.07,-9.69
"3894",25.69,-17.96
"5246",11.57,-0.18
"6552",-50.71,-11.13
"3858",-51.65,-18.93
"3858",-51.71,-18.93
"4384",-51.72,-18.92
"6427",-54.59,-20.4
"4558",30.12,-21.5
"1406",25.16,-17.83
"3894",25.87,-18.38
"6552",-45.9,-10.05
"3951",32.16,-27.64
"3951",29.3,-22.35
"3495",-88.94,16.71
"3774",-54.22,-21.69
"3951",31.95,-28.22
"4148",31.95,-28.219853
"3951",32.21,-27.89
"3951",31.66,-27.57
"5678",28.38,-25.07
"3668",24.69,4.32
"252",29.14,-22.21
"250",32.25,-27.65
"7382",-61.77,-18.42
"5550",29.1,-22.21
"3495",-88.91,16.97
"3754",-88.69,17.08
"5678",27.9,-24.2
"3951",27.83,-24.31
"2406",34.5,-18.77
"1472",28.31,-25.38
"6504",28.14,-24.08
"6552",-45.2,-8.86
"3899",34.5,-18.82
"4143",24.5,-18.67
"1193",31.15,-28
"4280",32.13,-23.87
"6664",27.1,-25.26
"3175",-1.83,9.7
"245",28.99,-22.27
"5678",28.15,-23.73
"2736",-84.12,13.83
"7510",-60.82,-18.52
"3219",89.55,26.65
"7406",-60.81,-18.52
"4789",28.97,-22.22
"4630",23.9,6.05
"7483",-60.8,-18.52
"3891",14.02,-2.19
"3820",89.58,26.65
"5326",37.69,-9.67
"4030",-12.72,13.07
"7637",-60.9,-18.75
"4161",24,6.3
"6602",24.13,6.43
"3236",1.52,11.05
"4579",-88.66,17.75
"4101",11.47,-3.91
"3668",11.7,7.56
"4757",23.62,-9.52
"5425",16.75,-9.8
"6843",12.67,8.17
"6444",-12.3,12.4
"7385",26.79,-24.57
"138",-61.25,-19.07
"6843",13.83,8.33
"1109",-57.82,-21.63
"3668",-12.29,13.18
"6664",26.22,-24.82
"3668",-11.2,11.68
"6843",14.66,8.62
"5527",30.44,-29.69
"4101",-11.2,11.6
"3635",35.25,-12.6
"7510",-62.43,-20.05
"4886",30.38,-29.6
"3635",35.19,-12.84
"5588",30.83,-29.79
"3635",35.33,-12.39
"7637",-62.32,-19.54
"7483",-62.43,-20.25
"3895",20.83,-18.83
"5527",29.96,-29.43
"7510",-60.62,-19.3
"6041",-11.54,12.91
"7510",-61.32,-19.53
"6348",29.77,-29.32
"5817",29.68,-29.17
"5047",-58.18,-25.97
"4886",29.86,-29.01
"5066",-58.22,-25.9
"5647",-16.63,13.7
"4502",14.73,11.33
"6635",79.58,29.2
"5420",87,26.65
"3834",80.23,28.84
"4072",17.81,-16.38
"281",88.26,26.48
"7132",17.22,-20.42
"2237",0.51,12.82
"6635",81.03,28.38
"3943",80.68,28.52
"1378",-63.41,-24.28
"1378",-63.49,-24.13
"1378",-63.39,-24.09
"5703",-63.87,-24.49
"1378",-63.61,-24.13
"1378",-63.21,-24.18
"6635",80.53,28.45
"5689",-65,-26
"4336",-57.17,-28.53
"7184",-52.3,-31.97
"7276",-57.38,-28.48
"5399",-54.84,-29.72
"5399",-54.77,-29.79
"5059",-57.8,-28.6
"3945",-55.54,-29.7
"2726",150.58,-23.33
"4162",39,13.28
"6586",-54.87,-29.84
"5485",-53.76,-32.14
"3997",150.98,-23.84
"4606",-52.55,-32.56
"4680",-61.88,-25.97
"1135",149.22,-23.53
"4070",-55.52,-30.07
"7431",-52.64,-32.84
"7030",-57.5,-30.2
"6940",-57.5,-30.19
"7516",-98.3,27.37
"1215",132.67,-12.42
"7560",-98.12,26.22
"2002",-97.87,27.53
"2002",-97.88,27.47
"2002",-97.85,27.57
"3537",130.88,-13.28
"3537",132.5,-14.09
"4004",132.49,-14.08
"6912",-97.39,26.28
"5932",130.88,-14.19
"7565",-97.42,28.11
"5453",142.77,-13.22
"4634",142.48,-10.8
"2075",128.72,-15.79
"2075",128.74,-15.69
"412",126,-16
"1670",134.47,-14.13
"5932",134.48,-14.11
"2409",125.5,-16.4
"3643",40.15,21.22
"3761",128.13,-15.9
"6926",129.25,-16.48
"2119",48.5,7.61
"4351",150.01,-31.13
"2110",148.94,-31.97
"7069",148.92,-32
"6341",148.9,-32
"410",126.1,-17.53
"920",11.66,16.39
"2675",130.63,-11.76
"3554",123,-18
"5865",136.5,-14.09
"5865",136.42,-14
"4794",54,17.1
"5865",136.48,-14
"5887",136.48,-13.98
"3193",136.5,-13.97
"3956",136.42,-13.83
"4742",136.58,-13.97
"2551",151.15,-23.62
